UA;SU;SUBP;COD_ARV;FUSTE;DAP;SA;QF;PS;AFF;HT;HF;PL;HAB;MB
ES_101;3;2;16;1;12,4;1;1;1;0;22,0;16,5;0;NA;0
ES_101;3;2;17;1;16,9;1;1;1;0;23,0;19,0;0;NA;0
ES_101;3;2;18;1;18,8;1;1;1;0;22,5;18,0;0;NA;0
ES_101;3;2;19;1;10,6;1;1;1;0;16,0;12,5;1;NA;0
ES_101;3;3;20;1;14,5;1;1;1;0;20,0;17,0;0;NA;0
ES_101;3;3;21;1;20,3;1;1;1;0;22,0;18,5;0;NA;0
ES_101;3;3;22;1;15,8;1;1;1;0;22,5;19,5;0;NA;0
ES_101;3;3;23;1;19,8;1;1;1;0;23,0;18,0;0;NA;0
ES_101;3;3;24;1;17,3;1;1;1;0;22,0;17,5;0;NA;0
ES_101;3;3;25;1;12,2;1;1;1;0;17,0;11,0;0;NA;0
ES_101;3;3;26;1;19,4;1;1;1;0;19,5;13,0;0;NA;0
ES_101;3;3;27;1;17,2;1;1;1;0;22,5;17,5;0;NA;0
ES_101;3;4;28;1;16,5;1;1;1;0;23,0;19,0;0;NA;0
ES_101;3;4;29;1;20,8;1;1;1;0;22,0;18,5;0;NA;0
ES_101;3;4;30;1;12,7;1;1;1;0;20,0;17,0;1;NA;0
ES_101;3;4;31;1;12,8;1;1;1;0;19,5;15,5;1;NA;0
ES_101;3;4;32;1;16,9;1;1;1;0;23,0;18,0;0;NA;0
ES_101;3;4;33;1;18,6;1;1;1;0;22,5;19,0;0;NA;0
ES_101;3;4;34;1;19,6;1;1;1;0;21,5;16,5;1;NA;0
ES_101;3;5;35;1;21,3;1;1;1;0;22,0;18,0;0;NA;0
ES_101;3;5;36;1;20,6;1;1;1;0;23,0;18,5;0;NA;0
ES_101;3;5;37;1;19,7;1;1;1;0;23,0;18,0;1;NA;0
ES_101;3;5;38;1;18,2;1;1;1;0;22,5;17,5;0;NA;0
ES_101;3;5;39;1;13,5;1;1;1;0;20,0;15,0;0;NA;0
ES_101;3;5;40;1;19,1;1;1;1;0;22,5;18,0;1;NA;0
ES_101;3;5;41;1;18,6;1;1;1;0;22,5;17,5;0;NA;0
ES_101;3;5;42;1;19,3;1;1;1;0;23,0;19,0;0;NA;0
ES_101;3;5;43;1;19,6;1;1;1;0;21,5;18,0;0;NA;0
ES_101;3;6;44;1;20,6;1;1;1;0;22,5;18,5;0;NA;0
ES_101;3;6;45;1;19,2;1;1;1;0;23,0;19,0;0;NA;0
ES_101;3;6;46;1;18,6;1;1;1;0;22,0;17,5;1;NA;0
ES_101;3;6;47;1;17,8;1;1;1;0;22,0;17,5;0;NA;0
ES_101;3;6;48;1;19,2;1;1;1;0;23,0;19,0;0;NA;0
ES_101;3;6;49;1;21,7;1;1;1;0;22,0;18,0;0;NA;0
ES_101;3;6;50;1;19,9;1;1;1;0;23,0;19,0;0;NA;0
ES_101;3;6;51;1;16,2;1;1;1;0;22,5;18,0;0;NA;0
ES_101;3;7;52;1;19,1;1;1;1;0;22,0;17,5;0;NA;0
ES_101;3;7;53;1;13,6;1;1;1;0;19,5;11,0;0;NA;0
ES_101;3;7;54;1;18,2;1;1;1;0;23,0;18,0;0;NA;0
ES_101;3;7;55;1;18,0;1;1;1;0;22,5;18,5;0;NA;0
ES_101;3;7;56;1;17,7;1;1;1;0;23,0;19,0;1;NA;0
ES_101;3;7;57;1;18,2;1;1;1;0;22,5;18,5;1;NA;0
ES_101;3;7;58;1;18,3;1;1;1;0;22,5;17,5;1;NA;0
ES_101;3;7;59;1;17,3;1;1;1;0;21,5;17,0;1;NA;0
ES_101;3;7;60;1;14,7;1;1;1;0;23,0;19,0;0;NA;0
ES_101;3;8;61;1;18,1;1;1;1;0;19,0;13,0;0;NA;0
ES_101;3;8;62;1;18,3;1;1;1;0;22,0;18,5;0;NA;0
ES_101;3;8;63;1;15,7;1;1;1;0;22,5;18,0;0;NA;0
ES_101;3;8;64;1;16,3;1;1;1;0;23,0;19,0;0;NA;0
ES_101;3;8;65;1;19,6;1;1;1;0;23,0;18,0;0;NA;0
ES_101;3;8;66;1;16,9;1;1;1;0;22,0;18,5;0;NA;0
ES_101;3;8;67;1;20,2;1;1;1;0;22,5;19,0;0;NA;0
ES_101;3;8;68;1;21,6;1;1;1;0;23,5;19,5;0;NA;0
ES_101;3;8;69;1;18,2;1;1;1;0;22,0;18,0;0;NA;0
ES_101;3;9;70;1;16,5;1;1;1;0;22,5;17,5;0;NA;0
ES_101;3;9;71;1;18,5;1;1;1;0;22,0;18,0;1;NA;0
ES_101;3;9;72;1;19,8;1;1;1;0;23,0;18,5;0;NA;0
ES_101;3;9;73;1;17,3;1;1;1;0;22,5;17,0;1;NA;0
ES_101;3;9;74;1;20,1;1;1;1;0;21,5;17,0;0;NA;0
ES_101;3;9;75;1;19,3;1;1;1;0;23,0;19,0;0;NA;0
ES_101;3;9;76;1;13,7;1;1;1;0;23,0;19,0;1;NA;0
ES_101;3;9;77;1;19,5;1;1;1;0;22,0;18,5;0;NA;0
ES_101;3;9;78;1;19,2;1;1;1;0;22,0;17,5;0;NA;0
ES_101;3;10;79;1;19,6;1;1;1;0;23,5;19,0;0;NA;0
ES_101;3;10;80;1;18,0;1;1;1;0;22,5;19,0;0;NA;0
ES_101;3;10;81;1;17,4;1;1;1;0;21,5;17,5;0;NA;0
ES_101;3;10;82;1;16,7;1;1;1;0;23,0;18,0;0;NA;0
ES_101;3;10;83;1;17,1;1;1;1;0;23,0;18,5;0;NA;0
ES_101;3;10;84;1;17,3;1;1;1;0;21,5;17,5;1;NA;0
ES_101;3;10;85;1;16,1;1;1;1;0;22,5;19,0;0;NA;0
ES_101;3;10;86;1;18,0;1;1;1;0;22,0;18,0;0;NA;0
ES_101;3;10;87;1;17,4;1;1;1;0;23,0;18,5;0;NA;0
ES_101;3;10;88;1;14,7;1;1;1;0;21,5;17,5;0;NA;0
ES_101;4;1;1;1;11,6;1;2;2;0;11,0;6,5;0;NA;0
ES_101;4;1;2;1;11,2;1;2;3;0;9,0;6,0;0;NA;0
ES_101;4;1;3;1;15,3;1;2;1;0;21,0;13,0;0;NA;0
ES_101;4;1;4;1;14,3;1;2;2;0;12,0;6,0;1;NA;0
ES_101;4;1;5;1;14,3;2;2;2;0;15,0;7,0;1;NA;1
ES_101;4;1;6;1;11,9;1;3;2;0;12,0;4,0;1;NA;0
ES_101;4;1;7;1;11,9;3;3;3;0;3,0;2,0;1;NA;0
ES_101;4;1;8;1;10,1;3;3;3;0;2,5;1,7;0;NA;0
ES_101;4;1;9;1;13,3;1;2;2;0;12,0;7,0;1;NA;0
ES_101;4;2;10;1;10,5;1;2;3;0;7,5;5,0;1;NA;1
ES_101;4;2;11;1;15,5;2;2;3;0;10,0;7,0;1;NA;0
ES_101;4;2;12;1;17,6;1;1;2;0;14,5;10,0;1;NA;0
ES_101;4;2;13;1;12,3;1;2;2;0;13,5;9,0;1;NA;0
ES_101;4;2;14;1;25,4;2;2;1;0;18,0;12,0;0;NA;0
ES_101;4;2;15;1;11,8;2;2;3;0;8,5;1,7;1;NA;0
ES_101;4;2;16;1;13,4;1;2;2;0;9,0;7,0;1;NA;0
ES_101;4;2;17;1;10,5;4;4;3;0;4,0;4,0;1;NA;0
ES_101;4;2;18;1;12,1;1;2;2;0;11,0;9,0;1;NA;0
ES_101;4;3;19;1;19,3;1;2;2;0;16,0;12,0;0;NA;0
ES_101;4;3;20;1;10,8;1;2;2;0;15,0;12,0;1;NA;0
ES_101;4;3;21;1;19,7;2;2;2;0;15,0;10,0;0;NA;0
ES_101;4;3;22;1;10,3;1;1;2;0;13,0;10,0;0;NA;0
ES_101;4;3;23;1;13,6;1;2;2;0;11,0;8,0;0;NA;0
ES_101;4;3;24;1;13,7;4;4;3;0;5,5;5,5;0;NA;0
ES_101;4;3;25;1;17,3;1;2;2;0;16,0;13,0;0;NA;0
ES_101;4;3;26;1;13,2;1;2;2;0;15,0;13,0;1;NA;0
ES_101;4;4;27;1;18,2;1;2;2;0;16,5;9,0;1;NA;0
ES_101;4;4;28;1;12,6;1;2;2;0;17,0;12,5;0;NA;0
ES_101;4;4;29;1;21,8;1;2;1;0;18,0;4,5;0;NA;0
ES_101;4;4;30;1;16,0;1;2;2;0;17,0;12,0;1;NA;0
ES_101;4;4;30;2;12,5;1;2;2;0;13,0;10,0;1;NA;0
ES_101;4;4;30;3;17,0;1;2;1;0;18,5;13,0;1;NA;0
ES_101;4;5;31;1;28,8;1;1;1;0;21,0;8,5;0;NA;0
ES_101;4;5;32;1;18,2;1;2;2;0;17,0;8,0;0;NA;0
ES_101;4;5;33;1;10,6;2;2;2;0;16,0;14,0;1;NA;0
ES_101;4;5;34;1;16,0;3;4;2;0;16,0;7,5;1;NA;0
ES_101;4;5;35;1;19,4;2;2;2;0;15,0;11,0;0;NA;0
ES_101;4;5;36;1;18,8;1;2;1;0;18,0;12,0;0;NA;0
ES_101;4;5;37;1;14,5;2;2;2;0;16,0;12,0;1;NA;0
ES_101;4;5;38;1;21,3;2;2;1;0;20,5;17,0;0;NA;0
ES_101;4;5;39;1;12,1;1;2;2;0;16,5;12,5;1;NA;0
ES_101;4;5;40;1;11,7;4;4;2;0;11,0;11,0;1;NA;0
ES_101;4;5;41;1;17,0;2;3;1;0;19,0;16,0;0;NA;0
ES_101;4;5;42;1;13,0;1;2;2;0;14,0;10,0;1;NA;0
ES_101;4;5;43;1;20,4;1;1;2;0;17,0;12,0;0;NA;0
ES_101;4;6;44;1;27,1;1;1;1;0;19,5;12,0;0;NA;0
ES_101;4;6;45;1;20,3;1;3;2;0;15,0;9,5;0;NA;0
ES_101;4;6;46;1;14,0;1;2;2;0;14,5;12,5;0;NA;0
ES_101;4;6;47;1;13,2;1;2;2;0;15,0;11,0;0;NA;0
ES_101;4;6;48;1;12,3;2;3;2;0;14,0;10,0;0;NA;0
ES_101;4;6;49;1;25,3;2;2;2;0;17,5;10,5;1;NA;0
ES_101;4;6;50;1;12,7;1;2;2;0;12,5;9,5;0;NA;0
ES_101;4;7;51;1;33,3;1;1;1;0;18,5;11,0;0;NA;0
ES_101;4;7;51;2;30,5;1;1;1;0;19,0;10,5;0;NA;0
ES_101;4;7;52;1;21,7;1;2;1;0;19,5;11,0;0;NA;0
ES_101;4;7;53;1;11,8;1;2;3;0;10,5;8,0;0;NA;0
ES_101;4;7;54;1;17,5;4;4;3;0;8,0;8,0;0;NA;0
ES_101;4;7;55;1;11,8;1;2;2;0;12,0;9,5;0;NA;0
ES_101;4;7;56;1;16,1;2;2;3;0;10,0;2,2;0;NA;0
ES_101;4;7;57;1;11,0;4;4;3;0;3,5;3,5;0;NA;0
ES_101;4;7;58;1;14,0;2;2;2;0;12,5;9,0;0;NA;1
ES_101;4;8;59;1;12,6;1;2;2;0;11,5;5,0;0;NA;0
ES_101;4;8;60;1;18,7;1;2;2;0;17,5;12,0;0;NA;0
ES_101;4;8;61;1;12,1;1;2;2;0;12,5;10,0;0;NA;0
ES_101;4;8;62;1;12,4;1;2;2;0;13,5;10,5;0;NA;0
ES_101;4;8;63;1;10,5;1;2;2;0;12,0;9,5;1;NA;0
ES_101;4;8;64;1;16,5;1;2;2;0;17,5;4,5;1;NA;0
ES_101;4;8;65;1;19,2;1;2;1;0;21,0;16,0;0;NA;0
ES_101;4;8;66;1;13,2;1;2;2;0;12,0;8,5;1;NA;0
ES_101;4;8;67;1;13,8;1;1;2;0;16,0;12,0;0;NA;0
ES_101;4;8;68;1;12,8;1;2;2;0;15,5;12,0;0;NA;0
ES_101;4;9;69;1;10,1;1;1;3;0;6,5;5,0;0;NA;0
ES_101;4;9;70;1;10,2;1;3;3;0;6,5;4,5;0;NA;1
ES_101;4;9;71;1;10,6;1;2;3;0;10,0;8,0;0;NA;0
ES_101;4;9;72;1;16,7;1;3;2;0;12,0;8,0;0;NA;0
ES_101;4;9;73;1;14,0;1;2;2;0;13,5;10,0;0;NA;0
ES_101;4;9;74;1;10,7;2;2;3;0;10,5;8,0;0;NA;0
ES_101;4;9;75;1;10,8;1;2;3;0;10,5;9,0;0;NA;0
ES_101;4;9;76;1;16,8;1;2;2;0;13,5;10,0;0;NA;0
ES_101;4;9;77;1;14,1;1;2;2;0;10,0;8,0;0;NA;0
ES_101;4;9;78;1;15,4;2;2;2;0;11,5;7,5;1;NA;0
ES_101;4;9;78;2;15,9;2;2;2;0;12,0;8,0;1;NA;0
ES_101;4;9;79;1;26,2;1;1;2;0;14,5;8,0;0;NA;0
ES_101;4;9;80;1;15,0;1;1;2;0;12,5;6,0;0;NA;1
ES_101;4;9;81;1;19,9;1;2;2;0;14,0;11,5;0;NA;0
ES_101;4;9;82;1;10,6;1;2;2;0;13,5;10,0;0;NA;0
ES_101;4;10;83;1;10,6;2;2;3;0;9,0;6,0;1;NA;0
ES_101;4;10;84;1;13,8;2;2;2;0;13,0;8,5;0;NA;0
ES_101;4;10;85;1;14,0;2;3;3;0;9,5;1,8;0;NA;0
ES_101;4;10;86;1;18,9;1;3;2;0;13,0;9,0;0;NA;0
ES_101;4;10;87;1;13,6;2;3;3;0;3,5;1,6;0;NA;0
ES_101;4;10;88;1;15,6;3;2;2;0;12,0;8,5;0;NA;0
ES_101;4;10;89;1;11,0;2;2;3;0;9,5;6,5;0;NA;0
ES_101;4;10;90;1;22,0;3;3;3;0;9,0;2,5;1;NA;0
ES_101;4;10;91;1;21,4;1;2;2;0;12,0;9,5;1;NA;0
ES_102;1;1;1;1;14,6;2;2;2;0;6,6;3,4;1;NA;1
ES_102;1;2;2;1;14,0;2;2;2;0;7,5;3,5;1;NA;0
ES_102;1;2;3;1;10,2;1;2;2;0;7,0;2,0;1;NA;1
ES_102;1;2;4;1;11,6;1;2;2;0;7,0;3,0;1;NA;0
ES_102;1;2;4;2;10,7;1;2;3;0;5,5;2,5;1;NA;0
ES_102;1;3;5;1;14,5;1;2;1;0;11,2;7,0;1;NA;1
ES_102;1;4;6;1;16,3;2;2;2;0;8,3;5,6;1;NA;0
ES_102;1;4;7;1;10,7;2;3;3;0;4,0;1,5;1;NA;0
ES_102;1;5;8;1;11,4;4;4;3;0;4,5;4,5;1;NA;0
ES_102;1;6;9;1;12,3;1;2;1;0;12,4;12,0;0;NA;0
ES_102;1;6;10;1;17,0;1;2;1;0;15,5;15,0;1;NA;0
ES_102;1;6;11;1;18,5;1;2;1;0;12,5;6,5;1;NA;0
ES_102;1;6;12;1;11,5;2;4;3;0;5,5;5,0;1;NA;0
ES_102;1;6;13;1;10,1;1;2;3;0;6,0;5,5;1;NA;0
ES_102;1;7;14;1;12,4;4;4;2;0;9,0;7,5;0;NA;0
ES_102;1;8;15;1;20,2;4;4;1;0;12,0;7,0;1;NA;0
ES_102;1;8;16;1;15,4;2;3;2;0;8,5;6,0;1;NA;0
ES_102;1;9;17;1;10,4;1;2;2;0;9,5;7,0;1;NA;1
ES_102;1;9;18;1;14,2;1;2;1;0;11,0;8,0;1;NA;0
ES_102;1;9;19;1;13,3;1;2;2;0;7,0;3,5;1;NA;0
ES_102;1;9;20;1;10,1;1;2;3;0;6,5;3,0;1;NA;0
ES_102;1;10;21;1;25,1;1;2;1;0;16,0;9,5;1;NA;0
ES_102;1;10;22;1;15,1;1;2;2;0;9,0;5,5;1;NA;1
ES_102;2;1;1;1;12,5;2;2;1;0;7,7;6,0;0;NA;0
ES_102;2;1;2;1;10,9;1;2;1;0;7,2;3,0;0;NA;1
ES_102;2;1;3;1;16,3;1;2;1;0;7,5;2,2;0;NA;0
ES_102;2;3;4;1;14,7;1;2;1;0;7,0;3,0;0;NA;0
ES_102;2;3;5;1;12,5;1;2;2;0;6,0;2,0;0;NA;0
ES_102;2;4;6;1;12,9;1;2;2;0;6,5;2,5;0;NA;0
ES_102;2;6;7;1;13,2;1;3;3;0;5,0;3,5;0;NA;0
ES_102;2;6;8;1;12,8;1;2;1;0;10,8;5,5;0;NA;0
ES_102;3;1;1;1;14,1;4;4;1;0;6,7;3,5;0;NA;0
ES_102;3;1;2;1;10,8;4;4;2;0;5,0;2,0;0;NA;0
ES_102;3;2;3;1;12,5;1;2;2;0;5,4;1,8;0;NA;0
ES_102;3;2;4;1;12,7;1;2;1;0;6,2;2,0;1;NA;0
ES_102;3;2;5;1;11,6;3;4;3;0;4,0;2,0;0;NA;0
ES_102;3;3;6;1;13,0;3;3;2;0;5,0;2,0;0;NA;0
ES_102;3;3;6;2;13,8;1;3;1;0;6,2;1,8;0;NA;0
ES_102;3;4;7;1;13,9;1;2;1;0;6,0;4,0;0;NA;0
ES_102;3;4;8;1;16,2;3;3;2;0;5,0;2,2;0;NA;0
ES_102;3;7;9;1;10,2;1;2;1;0;6,5;3,0;0;NA;1
ES_102;3;7;10;1;11,0;4;3;3;0;4,5;3,0;0;NA;0
ES_102;3;9;11;1;10,0;1;2;1;0;6,0;2,0;0;NA;0
ES_102;3;9;12;1;13,5;1;2;1;0;6,5;3,8;0;NA;0
ES_102;3;9;13;1;10,7;4;3;3;0;4,5;2,0;0;NA;0
ES_102;3;10;14;1;12,9;1;2;1;0;6,5;2,0;0;NA;0
ES_102;4;1;1;1;11,0;1;2;3;0;7,3;4,0;0;NA;0
ES_102;4;1;2;1;10,8;1;3;2;0;9,0;3,5;0;NA;0
ES_102;4;1;3;1;12,1;2;3;2;0;9,5;4,5;0;NA;0
ES_102;4;1;4;1;14,1;2;3;2;0;9,5;4,0;0;NA;0
ES_102;4;1;5;1;12,5;3;3;3;0;7,5;3,0;1;NA;0
ES_102;4;2;6;1;10,2;1;2;3;0;8,0;5,5;0;NA;0
ES_102;4;2;7;1;10,7;1;2;2;0;9,0;4,0;1;NA;0
ES_102;4;3;8;1;13,0;2;3;3;0;8,2;3,0;1;NA;0
ES_102;4;3;9;1;10,1;1;3;3;0;8,5;6,0;1;NA;0
ES_102;4;3;10;1;17,0;1;2;1;0;11,5;6,5;1;NA;0
ES_102;4;3;11;1;10,9;2;3;2;0;9,5;6,0;1;NA;0
ES_102;4;3;12;1;11,6;1;2;3;0;8,0;5,0;1;NA;0
ES_102;4;4;13;1;15,4;1;2;2;0;10,0;5,5;1;NA;1
ES_102;4;4;14;1;21,9;1;2;1;0;16,5;8,0;0;NA;0
ES_102;4;4;15;1;23,6;1;3;1;0;14,0;8,0;0;NA;0
ES_102;4;4;16;1;10,4;1;2;2;0;9,0;5,5;1;NA;0
ES_102;4;4;17;1;10,0;1;3;3;0;8,0;4,0;0;NA;0
ES_102;4;5;18;1;12,8;1;2;2;0;11,0;5,5;0;NA;0
ES_102;4;5;19;1;11,3;1;3;2;0;9,5;7,0;0;NA;0
ES_102;4;5;20;1;13,8;2;3;2;0;12,0;8,0;0;NA;0
ES_102;4;5;21;1;27,4;1;2;1;0;14,0;8,0;0;NA;1
ES_102;4;5;22;1;24,2;1;2;1;0;16,5;8,0;0;NA;0
ES_102;4;5;23;1;14,4;1;3;2;0;10,5;4,5;0;NA;0
ES_102;4;5;24;1;17,4;2;3;1;0;13,0;8,5;1;NA;0
ES_102;4;5;25;1;24,6;1;1;1;0;18,5;14,0;0;NA;0
ES_102;4;6;26;1;23,3;1;2;2;0;12,5;10,0;0;NA;0
ES_102;4;6;27;1;21,7;2;3;1;0;13,5;6,0;1;NA;0
ES_102;4;6;28;1;15,3;2;3;2;0;10,0;6,0;1;NA;1
ES_102;4;6;29;1;11,4;4;3;3;0;8,5;7,0;1;NA;0
ES_102;4;7;30;1;18,0;3;3;3;0;9,0;8,5;1;NA;1
ES_102;4;7;31;1;13,3;1;2;3;0;3,5;1,6;1;NA;0
ES_102;4;7;32;1;17,1;3;4;3;0;3,0;2,0;1;NA;0
ES_102;4;7;33;1;10,9;1;2;2;0;8,5;4,5;1;NA;0
ES_102;4;7;34;1;16,4;2;4;3;0;5,0;4,5;1;NA;0
ES_102;4;8;35;1;18,6;2;2;2;0;12,5;8,5;1;NA;0
ES_102;4;8;36;1;15,0;2;3;2;0;10,0;6,5;1;NA;0
ES_102;4;8;37;1;10,6;2;3;2;0;9,0;5,5;1;NA;0
ES_102;4;8;38;1;17,1;3;4;3;0;15,0;11,5;1;NA;0
ES_102;4;8;39;1;16,6;2;3;2;0;9,5;5,0;1;NA;0
ES_102;4;9;40;1;28,4;1;2;1;0;13,5;9,0;1;NA;0
ES_102;4;9;41;1;13,4;1;3;2;0;11,0;10,5;0;NA;0
ES_102;4;9;42;1;21,6;1;2;1;0;15,0;13,0;0;NA;0
ES_102;4;9;43;1;12,7;3;2;2;0;9,5;6,5;1;NA;0
ES_102;4;10;44;1;12,2;1;2;2;0;12,0;9,5;1;NA;0
ES_102;4;10;45;1;18,3;1;3;1;0;14,0;12,0;0;NA;0
ES_102;4;10;46;1;12,5;1;3;2;0;12,0;8,0;0;NA;0
ES_102;4;10;47;1;12,7;1;2;1;0;14,5;8,0;1;NA;0
ES_102;4;10;48;1;16,5;1;3;1;0;13,5;10,5;0;NA;0
ES_102;4;10;49;1;14,7;2;3;3;0;8,5;4,5;1;NA;0
ES_102;4;10;49;2;10,7;3;3;3;0;6,0;3,0;1;NA;0
ES_103;2;1;1;1;21,0;1;2;1;0;13,2;10,0;1;NA;1
ES_103;2;1;2;1;10,9;1;2;2;0;11,0;8,5;1;NA;1
ES_103;2;1;3;1;31,7;4;4;4;0;1,5;1,5;0;NA;0
ES_103;2;1;4;1;20,9;1;3;2;0;11,5;7,0;0;NA;1
ES_103;2;1;5;1;19,1;1;2;2;0;12,5;8,0;0;NA;0
ES_103;2;1;6;1;12,7;1;3;2;0;10,0;7,0;0;NA;1
ES_103;2;1;7;1;12,7;1;2;3;0;8,5;6,0;1;NA;0
ES_103;2;1;8;1;21,6;3;4;3;0;1,7;1,7;1;NA;1
ES_103;2;1;9;1;10,4;1;3;3;0;8,0;6,0;1;NA;0
ES_103;2;2;10;1;31,1;1;2;1;0;16,2;13,0;0;NA;1
ES_103;2;2;11;1;20,1;2;2;2;0;11,0;7,0;0;NA;1
ES_103;2;2;12;1;12,5;3;3;3;0;8,0;7,5;1;NA;1
ES_103;2;2;13;1;13,3;4;4;2;0;10,0;7,0;1;NA;0
ES_103;2;2;14;1;17,4;4;3;2;0;10,0;7,5;0;NA;0
ES_103;2;2;15;1;11,5;1;2;2;0;9,5;8,0;0;NA;1
ES_103;2;2;16;1;19,6;3;3;3;0;4,5;4,0;1;NA;1
ES_103;2;2;17;1;16,0;1;2;2;0;11,0;8,5;1;NA;1
ES_103;2;2;18;1;11,4;1;3;2;0;10,5;6,5;0;NA;0
ES_103;2;2;19;1;18,6;1;3;2;0;9,0;5,5;1;NA;0
ES_103;2;2;20;1;44,0;1;2;1;0;16,5;9,0;1;NA;0
ES_103;2;2;21;1;12,7;1;2;3;0;7,0;4,5;1;NA;0
ES_103;2;2;22;1;12,6;1;3;2;0;9,0;6,0;1;NA;0
ES_103;2;2;23;1;13,0;1;2;2;0;9,0;6,5;1;NA;0
ES_103;2;2;24;1;11,4;3;3;3;0;7,5;6,0;0;NA;0
ES_103;2;3;25;1;27,5;4;4;3;0;2,5;2,5;0;NA;0
ES_103;2;3;26;1;26,3;1;2;1;0;14,0;6,5;1;NA;0
ES_103;2;3;27;1;13,3;1;2;2;0;9,5;7,0;1;NA;0
ES_103;2;3;28;1;28,6;1;2;2;0;11,5;10,5;1;NA;0
ES_103;2;3;29;1;12,2;1;2;3;0;8,0;5,0;1;NA;1
ES_103;2;3;30;1;10,4;1;2;3;0;8,5;5,5;0;NA;0
ES_103;2;3;31;1;11,8;1;2;3;0;8,0;5,5;1;NA;0
ES_103;2;3;32;1;30,0;1;2;2;0;12,0;7,5;0;NA;0
ES_103;2;3;33;1;10,7;3;3;2;0;9,5;8,0;1;NA;0
ES_103;2;4;34;1;15,3;1;2;3;0;7,5;6,5;1;NA;0
ES_103;2;4;35;1;10,3;1;2;3;0;7,5;5,0;1;NA;0
ES_103;2;4;36;1;28,4;1;3;1;0;16,8;10,5;0;NA;0
ES_103;2;4;37;1;16,0;1;2;1;0;13,0;8,5;1;NA;1
ES_103;2;4;38;1;16,2;3;3;2;0;12,5;7,0;1;NA;0
ES_103;2;5;39;1;26,5;1;2;1;0;13,5;7,5;1;NA;0
ES_103;2;5;40;1;10,4;2;3;3;0;7,5;4,5;0;NA;1
ES_103;2;5;41;1;37,5;2;3;2;0;12,5;8,5;1;NA;0
ES_103;2;5;42;1;12,7;3;3;3;0;6,0;4,5;1;NA;0
ES_103;2;5;43;1;10,1;1;2;3;0;7,0;3,0;0;NA;1
ES_103;2;5;44;1;14,2;1;2;2;0;10,5;8,0;1;NA;0
ES_103;2;5;45;1;12,6;1;3;2;0;11,0;6,5;1;NA;0
ES_103;2;5;46;1;10,8;2;2;2;0;12,0;9,0;0;NA;1
ES_103;2;5;47;1;13,0;1;2;2;0;11,5;8,5;0;NA;0
ES_103;2;5;48;1;21,2;4;4;4;0;4,5;4,5;0;NA;0
ES_103;2;5;49;1;13,1;1;3;2;0;11,5;9,5;0;NA;1
ES_103;2;5;50;1;28,1;2;2;2;0;12,5;7,5;0;NA;0
ES_103;2;6;51;1;13,8;1;2;2;0;10,0;8,5;0;NA;1
ES_103;2;6;52;1;11,8;1;3;3;0;5,5;4,0;1;NA;1
ES_103;2;6;53;1;15,3;2;3;2;0;11,0;7,0;1;NA;0
ES_103;2;6;54;1;20,6;1;2;2;0;9,5;7,5;1;NA;0
ES_103;2;6;55;1;19,3;1;2;1;0;13,5;9,0;1;NA;0
ES_103;2;6;56;1;23,1;1;2;1;0;14,5;10,5;1;NA;0
ES_103;2;6;57;1;28,2;1;2;1;0;13,0;7,0;1;NA;0
ES_103;2;6;58;1;14,6;3;3;3;0;7,5;5,0;0;NA;0
ES_103;2;6;59;1;11,3;1;2;2;0;12,5;9,5;1;NA;0
ES_103;2;6;60;1;22,9;1;2;1;0;14,0;9,0;0;NA;0
ES_103;2;6;61;1;16,4;2;2;1;0;17,5;14,5;0;NA;0
ES_103;2;7;62;1;13,4;2;2;3;0;10,5;8,0;1;NA;0
ES_103;2;7;63;1;29,4;1;2;1;0;16,5;7,5;1;NA;0
ES_103;2;7;64;1;13,7;1;2;1;0;13,5;9,5;0;NA;0
ES_103;2;7;65;1;21,8;1;3;1;0;14,0;12,0;0;NA;0
ES_103;2;7;66;1;15,1;1;2;3;0;10,0;8,5;1;NA;0
ES_103;2;7;67;1;12,7;1;2;2;0;12,0;10,5;1;NA;1
ES_103;2;7;68;1;24,1;1;2;1;0;13,5;10,5;1;NA;0
ES_103;2;7;69;1;23,7;4;3;3;0;11,0;10,0;1;NA;0
ES_103;2;8;70;1;20,8;1;2;1;0;13,0;11,0;1;NA;1
ES_103;2;8;71;1;24,8;1;2;1;0;13,5;9,0;1;NA;0
ES_103;2;8;72;1;21,1;1;3;2;0;11,0;9,5;1;NA;1
ES_103;2;8;73;1;10,6;4;4;3;0;5,5;5,5;0;NA;0
ES_103;2;8;74;1;10,6;1;2;3;0;7,5;5,0;1;NA;0
ES_103;2;8;75;1;17,1;2;3;1;0;10,5;6,0;1;NA;1
ES_103;2;8;76;1;28,4;1;2;1;0;15,0;12,5;1;NA;0
ES_103;2;8;77;1;12,8;1;2;2;0;11,5;10,5;1;NA;1
ES_103;2;8;78;1;13,9;1;2;2;0;9,0;7,5;1;NA;1
ES_103;2;9;79;1;21,8;1;2;1;0;17,0;13,0;1;NA;0
ES_103;2;9;80;1;35,1;1;2;1;0;17,5;9,5;1;NA;1
ES_103;2;9;81;1;22,8;1;2;1;0;14,0;9,5;1;NA;0
ES_103;2;9;82;1;20,6;1;2;1;0;14,0;9,0;1;NA;1
ES_103;2;9;83;1;11,6;1;2;2;0;11,5;9,5;1;NA;0
ES_103;2;9;84;1;17,9;1;2;2;0;11,0;9,0;1;NA;0
